Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2025-06-13,Corporate Catering Service,Catering Solutions,Asia Pacific,Japan,Nagoya,120532,103768,Retail,2025-Q2,2025-06
2025-06-13,Food Safety Software,Beverages,North America,Mexico,Tijuana,201222,231133,Online,2025-Q2,2025-06
2025-06-13,Gourmet Food Collection,Restaurant Services,Asia Pacific,Japan,Kyoto,200703,266724,Mobile App,2025-Q2,2025-06
2025-06-13,Nutrition Tracking App,Beverages,Asia Pacific,Singapore,East,197564,156074,Retail,2025-Q2,2025-06
2025-06-13,Corporate Catering Service,Beverages,Asia Pacific,Australia,Adelaide,119405,126389,Partner,2025-Q2,2025-06
2025-06-13,Artisan Bakery Products,Catering Solutions,Asia Pacific,Singapore,Northeast,349817,354132,Direct Sales,2025-Q2,2025-06
2025-06-13,Premium Wine Collection,Premium Foods,North America,United States,Dallas,149899,150192,Partner,2025-Q2,2025-06
2025-06-13,Food Safety Software,Restaurant Services,Asia Pacific,Japan,Tokyo,111865,154758,Online,2025-Q2,2025-06
2025-06-13,Organic Produce Box,Food Technology,Europe,France,Toulouse,203795,168052,Online,2025-Q2,2025-06
2025-06-13,Nutrition Tracking App,Food Technology,Europe,United Kingdom,Liverpool,148840,150274,Online,2025-Q2,2025-06
2025-06-13,Food Safety Software,Beverages,Europe,France,Bordeaux,140454,149284,Online,2025-Q2,2025-06
2025-06-13,Event Catering Package,Premium Foods,Europe,United Kingdom,Birmingham,242797,211123,Wholesale,2025-Q2,2025-06
2025-06-13,Specialty Coffee Blend,Food Technology,North America,United States,New York,225532,257447,Wholesale,2025-Q2,2025-06
2025-06-13,Corporate Catering Service,Food Technology,Europe,France,Nice,69088,80947,Wholesale,2025-Q2,2025-06
2025-06-13,Kitchen Equipment Solution,Restaurant Services,Europe,United Kingdom,Glasgow,164681,156073,Mobile App,2025-Q2,2025-06
2025-06-13,Kitchen Equipment Solution,Food Technology,North America,Mexico,Chihuahua,174787,158200,Wholesale,2025-Q2,2025-06
2025-06-13,Nutrition Tracking App,Premium Foods,North America,Mexico,Chihuahua,177345,137911,Partner,2025-Q2,2025-06
2025-06-13,Premium Wine Collection,Catering Solutions,Europe,United Kingdom,Edinburgh,121869,88598,Direct Sales,2025-Q2,2025-06
2025-06-14,Kitchen Equipment Solution,Restaurant Services,Europe,Germany,Essen,235095,235603,Online,2025-Q2,2025-06
2025-06-14,Event Catering Package,Beverages,Europe,Germany,Hamburg,232635,230408,Direct Sales,2025-Q2,2025-06
2025-06-14,Food Safety Software,Premium Foods,Europe,France,Lyon,157393,157559,Direct Sales,2025-Q2,2025-06
2025-06-14,Recipe Management System,Restaurant Services,Europe,United Kingdom,London,171460,164049,Partner,2025-Q2,2025-06
2025-06-14,Premium Wine Collection,Premium Foods,Asia Pacific,Japan,Yokohama,186416,201294,Direct Sales,2025-Q2,2025-06
2025-06-14,Artisan Bakery Products,Beverages,Asia Pacific,Singapore,West,123606,122872,Online,2025-Q2,2025-06
2025-06-14,Kitchen Equipment Solution,Beverages,North America,Canada,Calgary,75005,82034,Mobile App,2025-Q2,2025-06
2025-06-14,Craft Beer Selection,Restaurant Services,Asia Pacific,Singapore,Central,121190,112302,Wholesale,2025-Q2,2025-06
2025-06-14,Artisan Bakery Products,Premium Foods,Asia Pacific,Australia,Canberra,64567,70409,Wholesale,2025-Q2,2025-06
2025-06-14,Corporate Catering Service,Premium Foods,North America,Canada,Calgary,177652,156931,Wholesale,2025-Q2,2025-06
2025-06-14,Fine Dining Experience,Catering Solutions,Asia Pacific,Singapore,North,91097,124937,Direct Sales,2025-Q2,2025-06
2025-06-14,Food Safety Software,Restaurant Services,Asia Pacific,Japan,Fukuoka,104340,95897,Retail,2025-Q2,2025-06
2025-06-14,Kitchen Equipment Solution,Restaurant Services,Europe,France,Montpellier,249412,244256,Online,2025-Q2,2025-06
2025-06-14,Craft Beer Selection,Catering Solutions,Asia Pacific,Australia,Perth,214778,253874,Direct Sales,2025-Q2,2025-06
2025-06-14,Corporate Catering Service,Premium Foods,North America,Mexico,Puebla,156532,205763,Mobile App,2025-Q2,2025-06
2025-06-14,Food Delivery Platform,Premium Foods,Asia Pacific,Australia,Brisbane,170448,227980,Online,2025-Q2,2025-06
2025-06-14,Gourmet Food Collection,Beverages,Asia Pacific,Singapore,East,94002,113232,Wholesale,2025-Q2,2025-06
2025-06-14,Specialty Coffee Blend,Catering Solutions,Asia Pacific,Singapore,Central,145985,199898,Mobile App,2025-Q2,2025-06
2025-06-14,Food Safety Software,Beverages,North America,Canada,Hamilton,161353,190354,Partner,2025-Q2,2025-06
2025-06-14,Corporate Catering Service,Restaurant Services,North America,Canada,Winnipeg,188397,235236,Retail,2025-Q2,2025-06
2025-06-14,Organic Produce Box,Beverages,Europe,Germany,Munich,253786,279862,Online,2025-Q2,2025-06
2025-06-14,Fine Dining Experience,Food Technology,North America,Mexico,Juárez,169635,229119,Mobile App,2025-Q2,2025-06
2025-06-14,Organic Produce Box,Beverages,North America,Canada,Calgary,90544,109905,Wholesale,2025-Q2,2025-06
2025-06-14,Nutrition Tracking App,Restaurant Services,Asia Pacific,Japan,Nagoya,138679,176446,Partner,2025-Q2,2025-06
2025-06-14,Artisan Bakery Products,Catering Solutions,Europe,United Kingdom,Sheffield,228106,238816,Direct Sales,2025-Q2,2025-06
2025-06-14,Event Catering Package,Restaurant Services,Asia Pacific,Singapore,East,286176,323800,Direct Sales,2025-Q2,2025-06
2025-06-14,Food Delivery Platform,Premium Foods,North America,Mexico,Puebla,286420,397300,Retail,2025-Q2,2025-06
2025-06-14,Fine Dining Experience,Food Technology,Europe,United Kingdom,Manchester,210693,173912,Direct Sales,2025-Q2,2025-06
2025-06-14,Specialty Coffee Blend,Food Technology,Asia Pacific,Japan,Tokyo,232222,295261,Retail,2025-Q2,2025-06
2025-06-14,Food Safety Software,Beverages,Asia Pacific,Australia,Canberra,54984,50935,Mobile App,2025-Q2,2025-06
2025-06-14,Fine Dining Experience,Catering Solutions,Europe,France,Nice,183257,176783,Wholesale,2025-Q2,2025-06
2025-06-14,Specialty Coffee Blend,Catering Solutions,Europe,United Kingdom,London,80520,64506,Wholesale,2025-Q2,2025-06
2025-06-14,Nutrition Tracking App,Restaurant Services,North America,Mexico,Nezahualcóyotl,154437,114937,Wholesale,2025-Q2,2025-06
2025-06-14,Kitchen Equipment Solution,Premium Foods,North America,Canada,Winnipeg,326027,237713,Direct Sales,2025-Q2,2025-06
2025-06-14,Gourmet Food Collection,Catering Solutions,Asia Pacific,Australia,Newcastle,184436,237634,Partner,2025-Q2,2025-06
2025-06-14,Food Delivery Platform,Food Technology,Europe,Germany,Cologne,147612,171688,Online,2025-Q2,2025-06
2025-06-14,Gourmet Food Collection,Premium Foods,Asia Pacific,Singapore,Central,144827,114370,Retail,2025-Q2,2025-06
2025-06-14,Specialty Coffee Blend,Beverages,Asia Pacific,Australia,Perth,184623,226804,Partner,2025-Q2,2025-06
2025-06-14,Food Safety Software,Beverages,Europe,United Kingdom,Sheffield,202656,184925,Online,2025-Q2,2025-06
2025-06-14,Recipe Management System,Premium Foods,North America,Canada,Quebec City,282067,223591,Retail,2025-Q2,2025-06
2025-06-14,Nutrition Tracking App,Food Technology,Europe,United Kingdom,Cardiff,175234,186871,Retail,2025-Q2,2025-06
2025-06-15,Food Safety Software,Beverages,North America,Mexico,Monterrey,226747,175749,Online,2025-Q2,2025-06
2025-06-15,Gourmet Food Collection,Food Technology,Asia Pacific,Australia,Gold Coast,224391,275359,Partner,2025-Q2,2025-06
2025-06-15,Corporate Catering Service,Food Technology,Europe,United Kingdom,Manchester,78852,73857,Online,2025-Q2,2025-06
2025-06-15,Nutrition Tracking App,Restaurant Services,North America,Mexico,Monterrey,216444,257626,Online,2025-Q2,2025-06
2025-06-15,Restaurant POS System,Food Technology,North America,United States,Phoenix,78384,55895,Wholesale,2025-Q2,2025-06
2025-06-15,Food Delivery Platform,Beverages,North America,Mexico,Mexico City,156576,122176,Wholesale,2025-Q2,2025-06
2025-06-15,Recipe Management System,Restaurant Services,Europe,United Kingdom,Bristol,87489,119032,Mobile App,2025-Q2,2025-06
2025-06-15,Specialty Coffee Blend,Beverages,Asia Pacific,Japan,Yokohama,122980,107440,Mobile App,2025-Q2,2025-06
2025-06-15,Event Catering Package,Restaurant Services,Europe,United Kingdom,Sheffield,134604,113412,Online,2025-Q2,2025-06
2025-06-15,Specialty Coffee Blend,Catering Solutions,Asia Pacific,Japan,Osaka,279581,345480,Direct Sales,2025-Q2,2025-06
2025-06-15,Food Safety Software,Catering Solutions,North America,Canada,Edmonton,399391,509931,Direct Sales,2025-Q2,2025-06
2025-06-15,Recipe Management System,Beverages,North America,Mexico,Chihuahua,132649,128486,Wholesale,2025-Q2,2025-06
2025-06-15,Food Delivery Platform,Premium Foods,North America,Canada,Winnipeg,136469,189574,Partner,2025-Q2,2025-06
2025-06-15,Premium Wine Collection,Restaurant Services,Asia Pacific,Japan,Yokohama,139499,153380,Partner,2025-Q2,2025-06
2025-06-15,Food Delivery Platform,Restaurant Services,Asia Pacific,Singapore,North,172275,171098,Retail,2025-Q2,2025-06
2025-06-15,Gourmet Food Collection,Premium Foods,Europe,United Kingdom,Cardiff,443734,521729,Direct Sales,2025-Q2,2025-06
2025-06-15,Food Delivery Platform,Beverages,North America,United States,New York,119381,123792,Mobile App,2025-Q2,2025-06
2025-06-15,Gourmet Food Collection,Premium Foods,Europe,France,Montpellier,238219,185320,Partner,2025-Q2,2025-06
2025-06-15,Corporate Catering Service,Catering Solutions,North America,Canada,Mississauga,195606,159424,Wholesale,2025-Q2,2025-06
2025-06-15,Fine Dining Experience,Beverages,North America,Mexico,Chihuahua,271536,236705,Partner,2025-Q2,2025-06
2025-06-15,Craft Beer Selection,Food Technology,Europe,Germany,Essen,203185,171657,Retail,2025-Q2,2025-06
2025-06-15,Event Catering Package,Food Technology,Asia Pacific,Singapore,Central,347395,414967,Direct Sales,2025-Q2,2025-06
2025-06-15,Kitchen Equipment Solution,Catering Solutions,Europe,France,Lyon,238863,222608,Retail,2025-Q2,2025-06
2025-06-15,Recipe Management System,Premium Foods,Europe,United Kingdom,Leeds,83260,69271,Online,2025-Q2,2025-06
2025-06-15,Organic Produce Box,Premium Foods,Asia Pacific,Australia,Melbourne,189804,157385,Wholesale,2025-Q2,2025-06
2025-06-15,Gourmet Food Collection,Beverages,North America,Mexico,Juárez,232742,235509,Partner,2025-Q2,2025-06
2025-06-15,Food Delivery Platform,Food Technology,North America,Mexico,Guadalajara,164793,181510,Mobile App,2025-Q2,2025-06
2025-06-15,Fine Dining Experience,Beverages,Asia Pacific,Australia,Sunshine Coast,233218,321054,Retail,2025-Q2,2025-06
2025-06-15,Kitchen Equipment Solution,Food Technology,Asia Pacific,Singapore,Northeast,100159,134979,Wholesale,2025-Q2,2025-06
2025-06-16,Food Safety Software,Beverages,Europe,United Kingdom,London,152740,157024,Retail,2025-Q2,2025-06
2025-06-16,Food Delivery Platform,Premium Foods,Europe,Germany,Düsseldorf,121371,119991,Direct Sales,2025-Q2,2025-06
2025-06-16,Premium Wine Collection,Restaurant Services,North America,United States,Phoenix,132422,149706,Wholesale,2025-Q2,2025-06
2025-06-16,Food Safety Software,Food Technology,North America,Mexico,Monterrey,263946,204534,Retail,2025-Q2,2025-06
2025-06-16,Food Delivery Platform,Premium Foods,Asia Pacific,Singapore,West,108753,116554,Retail,2025-Q2,2025-06
2025-06-16,Kitchen Equipment Solution,Restaurant Services,Europe,France,Toulouse,238880,278298,Online,2025-Q2,2025-06
2025-06-16,Fine Dining Experience,Food Technology,Asia Pacific,Australia,Brisbane,56158,73815,Wholesale,2025-Q2,2025-06
2025-06-16,Event Catering Package,Catering Solutions,Asia Pacific,Australia,Gold Coast,162673,215779,Retail,2025-Q2,2025-06
2025-06-16,Specialty Coffee Blend,Premium Foods,Europe,Germany,Berlin,244900,319076,Wholesale,2025-Q2,2025-06
2025-06-16,Recipe Management System,Beverages,Europe,France,Montpellier,165489,221903,Wholesale,2025-Q2,2025-06
2025-06-16,Gourmet Food Collection,Food Technology,Asia Pacific,Japan,Kawasaki,261850,278907,Direct Sales,2025-Q2,2025-06
2025-06-16,Food Safety Software,Catering Solutions,Asia Pacific,Singapore,West,130904,177448,Retail,2025-Q2,2025-06
2025-06-16,Fine Dining Experience,Premium Foods,Europe,Germany,Berlin,59135,51788,Wholesale,2025-Q2,2025-06
2025-06-16,Nutrition Tracking App,Premium Foods,Asia Pacific,Australia,Sydney,247582,305095,Direct Sales,2025-Q2,2025-06
2025-06-16,Event Catering Package,Catering Solutions,Europe,France,Toulouse,95638,91461,Online,2025-Q2,2025-06
2025-06-16,Premium Wine Collection,Premium Foods,Europe,United Kingdom,Glasgow,99955,127084,Mobile App,2025-Q2,2025-06
2025-06-16,Organic Produce Box,Premium Foods,Asia Pacific,Australia,Perth,126407,113003,Direct Sales,2025-Q2,2025-06
2025-06-16,Premium Wine Collection,Beverages,Asia Pacific,Australia,Brisbane,173156,239498,Retail,2025-Q2,2025-06
2025-06-16,Corporate Catering Service,Catering Solutions,Asia Pacific,Singapore,Northeast,118910,136882,Online,2025-Q2,2025-06
2025-06-16,Recipe Management System,Restaurant Services,Europe,United Kingdom,Cardiff,202851,206442,Online,2025-Q2,2025-06
2025-06-16,Recipe Management System,Restaurant Services,Europe,United Kingdom,Birmingham,190552,233177,Direct Sales,2025-Q2,2025-06
2025-06-16,Corporate Catering Service,Food Technology,Europe,Germany,Düsseldorf,115406,119845,Mobile App,2025-Q2,2025-06
2025-06-16,Kitchen Equipment Solution,Beverages,Asia Pacific,Singapore,North,145798,118808,Wholesale,2025-Q2,2025-06
2025-06-16,Specialty Coffee Blend,Beverages,Asia Pacific,Australia,Brisbane,62419,71559,Online,2025-Q2,2025-06
2025-06-16,Gourmet Food Collection,Beverages,North America,Canada,Mississauga,285593,368684,Retail,2025-Q2,2025-06
2025-06-16,Craft Beer Selection,Food Technology,Asia Pacific,Singapore,East,156605,194160,Retail,2025-Q2,2025-06
2025-06-16,Event Catering Package,Restaurant Services,North America,Canada,Montreal,146590,153166,Wholesale,2025-Q2,2025-06
2025-06-16,Corporate Catering Service,Restaurant Services,North America,United States,Phoenix,247444,319872,Retail,2025-Q2,2025-06
2025-06-16,Gourmet Food Collection,Catering Solutions,Europe,United Kingdom,Glasgow,433705,398177,Direct Sales,2025-Q2,2025-06
2025-06-16,Food Safety Software,Food Technology,Europe,United Kingdom,Glasgow,308251,274183,Partner,2025-Q2,2025-06
2025-06-16,Restaurant POS System,Catering Solutions,Asia Pacific,Singapore,Northeast,80076,107199,Wholesale,2025-Q2,2025-06
2025-06-16,Food Delivery Platform,Beverages,Asia Pacific,Australia,Brisbane,258614,255628,Direct Sales,2025-Q2,2025-06
2025-06-16,Nutrition Tracking App,Restaurant Services,Europe,Germany,Munich,162590,158981,Wholesale,2025-Q2,2025-06
2025-06-16,Food Safety Software,Food Technology,Europe,United Kingdom,Sheffield,170060,143716,Online,2025-Q2,2025-06
2025-06-16,Kitchen Equipment Solution,Restaurant Services,Europe,Germany,Stuttgart,97860,115305,Mobile App,2025-Q2,2025-06
2025-06-16,Food Safety Software,Beverages,North America,United States,Philadelphia,120932,115373,Mobile App,2025-Q2,2025-06
2025-06-16,Organic Produce Box,Premium Foods,North America,United States,San Antonio,235241,297720,Mobile App,2025-Q2,2025-06
2025-06-16,Craft Beer Selection,Beverages,North America,Mexico,Chihuahua,269574,358274,Online,2025-Q2,2025-06
2025-06-17,Artisan Bakery Products,Catering Solutions,North America,Mexico,Nezahualcóyotl,131353,114613,Online,2025-Q2,2025-06
2025-06-17,Food Delivery Platform,Food Technology,Europe,France,Nice,59266,63791,Wholesale,2025-Q2,2025-06
2025-06-17,Gourmet Food Collection,Restaurant Services,Asia Pacific,Japan,Yokohama,205909,178457,Retail,2025-Q2,2025-06
2025-06-17,Food Delivery Platform,Restaurant Services,North America,United States,Philadelphia,105757,115062,Partner,2025-Q2,2025-06
2025-06-17,Kitchen Equipment Solution,Beverages,Europe,United Kingdom,Birmingham,53394,62726,Wholesale,2025-Q2,2025-06
2025-06-17,Fine Dining Experience,Premium Foods,Asia Pacific,Australia,Gold Coast,90200,89289,Partner,2025-Q2,2025-06
2025-06-17,Organic Produce Box,Catering Solutions,Asia Pacific,Japan,Kawasaki,157971,197670,Online,2025-Q2,2025-06
2025-06-17,Restaurant POS System,Premium Foods,Europe,United Kingdom,Sheffield,198712,152056,Mobile App,2025-Q2,2025-06
2025-06-17,Restaurant POS System,Restaurant Services,North America,Canada,Montreal,245767,208249,Wholesale,2025-Q2,2025-06
2025-06-17,Fine Dining Experience,Premium Foods,Europe,United Kingdom,Cardiff,271576,352851,Online,2025-Q2,2025-06
2025-06-17,Kitchen Equipment Solution,Restaurant Services,North America,Canada,Calgary,95987,103829,Mobile App,2025-Q2,2025-06
2025-06-17,Restaurant POS System,Catering Solutions,Europe,France,Paris,148823,183565,Retail,2025-Q2,2025-06
2025-06-17,Organic Produce Box,Food Technology,Asia Pacific,Singapore,East,126844,154355,Mobile App,2025-Q2,2025-06
2025-06-17,Food Delivery Platform,Premium Foods,North America,United States,Philadelphia,234429,167183,Partner,2025-Q2,2025-06
2025-06-17,Nutrition Tracking App,Premium Foods,Asia Pacific,Japan,Osaka,107750,127819,Retail,2025-Q2,2025-06
2025-06-17,Premium Wine Collection,Food Technology,Europe,United Kingdom,Manchester,206060,212207,Retail,2025-Q2,2025-06
2025-06-17,Restaurant POS System,Restaurant Services,Asia Pacific,Singapore,East,122548,147797,Wholesale,2025-Q2,2025-06
2025-06-17,Premium Wine Collection,Food Technology,Europe,France,Nantes,148318,121090,Wholesale,2025-Q2,2025-06
2025-06-17,Food Safety Software,Catering Solutions,Europe,Germany,Dortmund,265411,258261,Retail,2025-Q2,2025-06
2025-06-17,Gourmet Food Collection,Catering Solutions,Europe,Germany,Leipzig,110144,109627,Mobile App,2025-Q2,2025-06
2025-06-17,Organic Produce Box,Premium Foods,North America,Canada,Toronto,266608,197999,Direct Sales,2025-Q2,2025-06
2025-06-17,Specialty Coffee Blend,Food Technology,Europe,Germany,Hamburg,230007,321870,Wholesale,2025-Q2,2025-06
2025-06-17,Event Catering Package,Catering Solutions,Asia Pacific,Australia,Brisbane,251465,306787,Direct Sales,2025-Q2,2025-06
2025-06-17,Fine Dining Experience,Food Technology,North America,United States,San Diego,162005,188722,Retail,2025-Q2,2025-06
2025-06-17,Recipe Management System,Premium Foods,Asia Pacific,Australia,Canberra,232196,206190,Mobile App,2025-Q2,2025-06
2025-06-17,Gourmet Food Collection,Restaurant Services,Europe,France,Strasbourg,109589,105103,Online,2025-Q2,2025-06
2025-06-17,Fine Dining Experience,Beverages,North America,Canada,Hamilton,186284,222823,Retail,2025-Q2,2025-06
2025-06-17,Event Catering Package,Beverages,Europe,France,Toulouse,207129,189146,Online,2025-Q2,2025-06
2025-06-17,Organic Produce Box,Premium Foods,North America,Mexico,Chihuahua,109772,83597,Partner,2025-Q2,2025-06
2025-06-17,Food Delivery Platform,Premium Foods,North America,Canada,Winnipeg,273666,202968,Partner,2025-Q2,2025-06
2025-06-17,Food Delivery Platform,Catering Solutions,Asia Pacific,Singapore,West,132703,107433,Wholesale,2025-Q2,2025-06
2025-06-17,Premium Wine Collection,Restaurant Services,Asia Pacific,Singapore,West,233037,291924,Retail,2025-Q2,2025-06
2025-06-17,Fine Dining Experience,Beverages,Asia Pacific,Singapore,North,91060,124072,Mobile App,2025-Q2,2025-06
2025-06-17,Food Delivery Platform,Restaurant Services,North America,Mexico,León,241443,237291,Online,2025-Q2,2025-06
2025-06-17,Gourmet Food Collection,Beverages,North America,Canada,Vancouver,136939,153139,Partner,2025-Q2,2025-06
2025-06-18,Nutrition Tracking App,Restaurant Services,North America,Canada,Calgary,249656,183902,Partner,2025-Q2,2025-06
2025-06-18,Recipe Management System,Beverages,Asia Pacific,Singapore,Northeast,109471,81384,Online,2025-Q2,2025-06
2025-06-18,Organic Produce Box,Beverages,Europe,United Kingdom,Leeds,399945,489628,Direct Sales,2025-Q2,2025-06
2025-06-18,Craft Beer Selection,Premium Foods,North America,United States,San Diego,144434,131385,Wholesale,2025-Q2,2025-06
2025-06-18,Specialty Coffee Blend,Food Technology,Asia Pacific,Singapore,North,43569,41476,Wholesale,2025-Q2,2025-06
2025-06-18,Craft Beer Selection,Food Technology,Asia Pacific,Australia,Brisbane,154559,191992,Retail,2025-Q2,2025-06
2025-06-18,Artisan Bakery Products,Catering Solutions,Europe,France,Toulouse,271956,335911,Direct Sales,2025-Q2,2025-06
2025-06-18,Food Safety Software,Beverages,Europe,Germany,Stuttgart,95366,97605,Wholesale,2025-Q2,2025-06
2025-06-18,Recipe Management System,Restaurant Services,Asia Pacific,Singapore,East,149316,120774,Mobile App,2025-Q2,2025-06
2025-06-18,Event Catering Package,Catering Solutions,North America,Canada,Vancouver,158035,213883,Retail,2025-Q2,2025-06
2025-06-18,Kitchen Equipment Solution,Premium Foods,Asia Pacific,Singapore,Central,71355,76206,Mobile App,2025-Q2,2025-06
2025-06-18,Fine Dining Experience,Premium Foods,Europe,France,Bordeaux,165459,127910,Retail,2025-Q2,2025-06
2025-06-18,Event Catering Package,Food Technology,Europe,France,Bordeaux,131544,117380,Wholesale,2025-Q2,2025-06
2025-06-18,Craft Beer Selection,Beverages,North America,Canada,Calgary,225778,261924,Retail,2025-Q2,2025-06
2025-06-18,Restaurant POS System,Food Technology,Asia Pacific,Singapore,North,123085,166962,Mobile App,2025-Q2,2025-06
2025-06-18,Fine Dining Experience,Restaurant Services,North America,Mexico,Mexico City,90337,109689,Wholesale,2025-Q2,2025-06
2025-06-18,Fine Dining Experience,Food Technology,Europe,France,Lille,71708,73853,Online,2025-Q2,2025-06
2025-06-18,Artisan Bakery Products,Food Technology,North America,United States,Dallas,122393,153852,Online,2025-Q2,2025-06
2025-06-18,Specialty Coffee Blend,Premium Foods,Asia Pacific,Australia,Newcastle,195621,184062,Retail,2025-Q2,2025-06
2025-06-18,Specialty Coffee Blend,Beverages,North America,Canada,Ottawa,295617,256585,Online,2025-Q2,2025-06
2025-06-18,Specialty Coffee Blend,Food Technology,Asia Pacific,Singapore,Central,80896,99951,Wholesale,2025-Q2,2025-06
2025-06-18,Food Safety Software,Premium Foods,Asia Pacific,Australia,Gold Coast,112931,116512,Direct Sales,2025-Q2,2025-06
2025-06-18,Artisan Bakery Products,Restaurant Services,Europe,United Kingdom,Liverpool,162569,148830,Wholesale,2025-Q2,2025-06
2025-06-18,Corporate Catering Service,Restaurant Services,North America,Canada,Hamilton,120988,152665,Retail,2025-Q2,2025-06
2025-06-18,Organic Produce Box,Premium Foods,Europe,France,Montpellier,131850,118180,Online,2025-Q2,2025-06
2025-06-18,Recipe Management System,Restaurant Services,Europe,France,Lyon,132390,113713,Partner,2025-Q2,2025-06
2025-06-18,Fine Dining Experience,Premium Foods,Europe,United Kingdom,Glasgow,109771,114104,Online,2025-Q2,2025-06
2025-06-18,Gourmet Food Collection,Premium Foods,Asia Pacific,Japan,Kobe,126974,134086,Wholesale,2025-Q2,2025-06
2025-06-18,Gourmet Food Collection,Catering Solutions,North America,Mexico,Mexico City,306855,254217,Retail,2025-Q2,2025-06
2025-06-18,Kitchen Equipment Solution,Beverages,Europe,United Kingdom,Birmingham,104365,119276,Online,2025-Q2,2025-06
2025-06-18,Craft Beer Selection,Catering Solutions,Asia Pacific,Singapore,Central,130218,176753,Retail,2025-Q2,2025-06
2025-06-18,Food Safety Software,Food Technology,Asia Pacific,Singapore,West,165801,224737,Mobile App,2025-Q2,2025-06
2025-06-18,Restaurant POS System,Food Technology,North America,Mexico,León,133496,93593,Retail,2025-Q2,2025-06
2025-06-18,Organic Produce Box,Premium Foods,Europe,United Kingdom,London,165205,159768,Mobile App,2025-Q2,2025-06
2025-06-18,Food Delivery Platform,Catering Solutions,North America,United States,San Diego,231615,222324,Wholesale,2025-Q2,2025-06
2025-06-18,Artisan Bakery Products,Premium Foods,Asia Pacific,Australia,Newcastle,154894,123206,Retail,2025-Q2,2025-06
2025-06-18,Gourmet Food Collection,Beverages,Europe,United Kingdom,Bristol,110333,83036,Direct Sales,2025-Q2,2025-06
2025-06-18,Nutrition Tracking App,Food Technology,Asia Pacific,Australia,Wollongong,135359,95386,Retail,2025-Q2,2025-06
2025-06-18,Food Safety Software,Catering Solutions,Europe,Germany,Essen,142449,132873,Wholesale,2025-Q2,2025-06
2025-06-18,Artisan Bakery Products,Restaurant Services,Asia Pacific,Singapore,Northeast,99756,86878,Wholesale,2025-Q2,2025-06
2025-06-18,Event Catering Package,Premium Foods,Europe,Germany,Berlin,291252,365249,Retail,2025-Q2,2025-06
2025-06-18,Nutrition Tracking App,Food Technology,Asia Pacific,Japan,Kyoto,54967,72947,Mobile App,2025-Q2,2025-06
2025-06-18,Artisan Bakery Products,Restaurant Services,Europe,Germany,Stuttgart,231773,296526,Online,2025-Q2,2025-06
2025-06-19,Artisan Bakery Products,Restaurant Services,Europe,United Kingdom,Sheffield,190326,196479,Direct Sales,2025-Q2,2025-06
2025-06-19,Recipe Management System,Food Technology,Asia Pacific,Australia,Adelaide,122189,91217,Retail,2025-Q2,2025-06
2025-06-19,Fine Dining Experience,Premium Foods,Europe,Germany,Hamburg,147961,122079,Retail,2025-Q2,2025-06
2025-06-19,Premium Wine Collection,Beverages,Asia Pacific,Australia,Perth,239723,180140,Retail,2025-Q2,2025-06
2025-06-19,Event Catering Package,Food Technology,Europe,France,Montpellier,201141,258506,Wholesale,2025-Q2,2025-06
2025-06-19,Specialty Coffee Blend,Food Technology,North America,Mexico,Guadalajara,128305,115769,Wholesale,2025-Q2,2025-06
2025-06-19,Recipe Management System,Premium Foods,Asia Pacific,Singapore,Central,179372,210118,Partner,2025-Q2,2025-06
2025-06-19,Event Catering Package,Beverages,North America,Mexico,Puebla,168869,144554,Wholesale,2025-Q2,2025-06
2025-06-19,Kitchen Equipment Solution,Food Technology,Europe,United Kingdom,London,258654,362015,Partner,2025-Q2,2025-06
2025-06-19,Food Delivery Platform,Catering Solutions,Asia Pacific,Australia,Brisbane,159172,152109,Mobile App,2025-Q2,2025-06
2025-06-19,Food Delivery Platform,Catering Solutions,North America,Mexico,Guadalajara,146886,111598,Direct Sales,2025-Q2,2025-06
2025-06-19,Premium Wine Collection,Food Technology,North America,Mexico,Nezahualcóyotl,88545,74749,Online,2025-Q2,2025-06
2025-06-19,Nutrition Tracking App,Beverages,Europe,France,Paris,182250,245076,Direct Sales,2025-Q2,2025-06
2025-06-19,Kitchen Equipment Solution,Beverages,Europe,United Kingdom,Glasgow,223303,172580,Direct Sales,2025-Q2,2025-06
2025-06-19,Restaurant POS System,Beverages,Europe,Germany,Essen,264591,359231,Partner,2025-Q2,2025-06
2025-06-19,Kitchen Equipment Solution,Catering Solutions,Europe,France,Nice,254109,253339,Online,2025-Q2,2025-06
2025-06-19,Artisan Bakery Products,Food Technology,Asia Pacific,Singapore,Northeast,151477,122888,Partner,2025-Q2,2025-06
2025-06-19,Restaurant POS System,Beverages,Asia Pacific,Japan,Yokohama,236020,220027,Direct Sales,2025-Q2,2025-06
2025-06-19,Fine Dining Experience,Catering Solutions,Asia Pacific,Australia,Sydney,143684,125296,Wholesale,2025-Q2,2025-06
2025-06-19,Specialty Coffee Blend,Food Technology,Asia Pacific,Australia,Adelaide,114586,113588,Mobile App,2025-Q2,2025-06
2025-06-19,Organic Produce Box,Beverages,North America,United States,San Diego,238628,246068,Wholesale,2025-Q2,2025-06
2025-06-19,Organic Produce Box,Restaurant Services,North America,Canada,Mississauga,115431,92852,Partner,2025-Q2,2025-06
